id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
712,a,,,4.0,698,206,0,0,0,0,0.0,683,231,0,0,0.0,631,224,0,0,0.0,502,188,0.0,0.0,0,1642,33,971,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624,224,0.0,609,223,0.0,572,214,0.0,624,224,,,,33,
713,a,100.0,100.0,3.9,771,257,0,0,-1,1,0.0,601,207,1,0,1.0,448,154,0,6,0.2,373,120,0.1,0.3,0,4963,147,2124,111,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,531,187,0.0,560,194,0.0,518,181,0.2,536,188,,,,33,
722,a,,,4.5,475,80,0,0,0,0,0.0,550,73,0,0,0.0,756,73,0,0,0.0,688,58,0.0,0.0,0,8776,124,4730,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752,71,0.0,747,70,0.0,731,71,0.0,752,71,,,,33,
723,a,,,4.5,458,291,0,0,0,0,0.0,746,310,0,0,0.0,744,311,0,0,0.0,673,267,0.0,0.0,0,716,21,434,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739,308,0.0,733,308,0.0,718,301,0.0,739,308,,,,33,
727,a,,,4.0,707,61,0,0,0,0,0.0,696,75,0,0,0.0,638,72,0,0,0.0,510,61,0.0,0.0,0,1498,57,758,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,73,0.0,616,60,0.0,579,42,0.0,631,73,,,,33,
728,a,,,4.5,441,278,0,0,0,0,0.0,763,321,1,0,1.0,484,222,0,5,0.0,658,255,0.0,0.2,0,508,5,314,8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.6,2.0,533,245,1.0,489,240,0.0,702,289,0.3,534,247,,,,33,
738,a,,,1.1,788,9,0,0,0,0,0.5,629,16,49,5,0.0,566,14,0,0,5.0,31,12,4.5,44.5,0,71381,1016,83851,58,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557,14,0.0,532,14,0.0,486,14,0.0,557,14,,,,33,
86,a,100.0,100.0,4.4,507,90,0,0,-1,1,0.2,356,134,38,1,1.9,306,102,0,126,2.5,144,39,0.6,8.6,0,42217,267,63195,360,2.0,2.5,0.83,0.47,1.3,20.91,0.05,0.03,0.08,1.36,195.2,288,106,126.1,248,65,146.0,205,44,46.8,281,87,,,,33,
87,a,100.0,100.0,4.4,536,319,0,0,-1,1,0.1,494,180,0,0,0.0,677,260,0,0,0.0,588,202,0.0,0.0,0,14417,37,16423,63,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,256,0.0,664,257,0.0,641,247,0.0,670,256,,,,33,
91,a,100.0,100.0,4.4,499,19,0,0,-1,1,8.7,43,8,110,1,3.4,97,17,7,493,3.5,88,8,0.8,25.0,1,1608122,15967,1737265,11132,3.0,3.5,0.0,0.11,0.11,49.25,0.0,0.0,0.0,1.57,1128.6,2,1,20.3,414,2,0.0,628,60,114.5,103,1,,,,33,
92,a,100.0,100.0,4.3,570,118,0,0,-2,2,0.0,618,211,2,1,1.0,465,169,0,1,0.2,379,125,0.0,0.5,0,2379,68,8106,21,-0.3,0.2,0.0,0.0,0.0,1.11,0.0,0.0,0.0,5.88,1.4,536,189,0.5,497,183,0.0,618,244,0.2,538,190,,,,33,
93,d,25.0,25.0,4.3,586,131,0,0,-2,2,0.0,702,240,0,0,0.0,667,251,0,0,0.0,564,232,0.0,0.0,0,775,10,3090,15,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,252,0.0,652,251,0.0,622,246,0.0,660,252,,,,33,
94,a,100.0,100.0,4.8,295,192,0,0,-2,2,0.2,382,122,73,1,2.3,247,102,2,384,1.2,262,121,0.3,15.2,0,112793,23,116983,147,0.7,1.2,0.83,2.38,3.21,37.37,0.03,0.1,0.13,1.49,356.6,183,75,284.2,130,91,131.0,219,127,77.2,177,96,,,,33,
95,a,100.0,100.0,5.3,151,91,0,0,-2,2,0.1,524,195,33,3,1.7,347,161,1,161,1.2,267,123,0.2,6.2,0,8460,85,21765,29,0.7,1.2,0.23,1.34,1.57,14.66,0.03,0.16,0.19,1.74,143.8,338,152,225.2,167,115,32.0,358,195,40.4,299,153,3.0,,,33,
96,a,,,3.9,770,256,0,0,-1,1,0.3,312,118,3,0,1.0,447,153,0,8,0.0,444,150,0.0,0.8,0,50387,41,49485,329,-0.5,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.03,5.0,511,184,0.8,491,180,0.0,517,180,0.6,525,184,,,,33,
97,d,75.0,,4.4,554,336,0,0,-1,1,0.1,531,199,8,1,1.0,475,217,0,24,0.2,386,177,0.0,1.8,0,10706,11,12467,102,-0.2,0.2,0.15,0.0,0.15,1.36,0.29,0.0,0.29,2.66,7.8,500,232,4.2,468,235,3.0,460,233,1.2,516,239,,,,33,
98,a,,,5.0,213,134,0,0,0,0,0.1,474,172,86,5,2.6,195,81,0,424,2.8,128,53,0.6,17.2,0,29599,204,28751,130,2.3,2.8,2.45,4.64,7.09,46.08,0.08,0.15,0.23,1.53,499.4,118,42,395.7,85,65,379.0,76,50,127.7,81,54,,4.0,,33,
99,a,100.0,100.0,8.0,12,9,1,-1,10,-10,35.7,4,3,210,18,6.4,3,2,28,844,7.8,7,3,1.0,26.2,6,8964936,287617,5886745,12440,7.3,7.8,10.83,8.5,19.32,49.83,0.33,0.26,0.59,1.51,1085.8,3,2,987.5,5,5,899.0,10,5,297.6,3,3,2.0,2.0,2.0,33,
101,a,100.0,100.0,4.8,286,185,0,0,-2,2,0.2,377,119,86,7,3.0,142,64,4,488,3.2,103,39,0.7,17.9,1,63854,830,60443,287,2.7,3.2,3.54,0.9,4.44,38.97,0.13,0.03,0.16,1.48,632.6,58,16,277.5,135,94,316.0,96,64,122.7,90,59,,,,33,
104,a,100.0,100.0,4.4,519,97,0,0,-1,1,0.3,327,125,47,0,2.1,267,86,0,233,0.2,384,129,0.0,10.7,0,186036,150,209140,356,-0.3,0.2,1.08,0.64,1.72,34.33,0.05,0.03,0.08,1.62,540.2,90,34,101.2,276,78,193.0,161,26,83.6,163,46,,,,33,
105,u,0.0,0.0,4.3,578,125,0,0,-2,2,0.1,506,177,36,0,1.9,303,99,0,125,0.0,559,229,0.0,8.4,0,18746,0,24592,49,0.0,0.0,0.2,2.09,2.29,21.52,0.02,0.17,0.19,1.76,214.4,274,100,185.8,203,49,78.0,280,84,48.0,276,84,,,,33,
106,a,100.0,100.0,5.1,189,114,0,0,-4,4,0.7,244,76,112,2,3.4,101,50,7,374,2.0,191,86,0.4,22.0,2,338618,701,280231,2934,1.5,2.0,6.22,1.55,7.77,26.82,0.29,0.07,0.36,1.26,455.4,137,50,262.7,143,99,658.0,34,20,137.3,70,48,,,,33,
107,i,0.0,0.0,5.9,86,24,0,0,-1,1,0.0,651,81,5,0,1.2,427,45,0,20,0.0,783,81,0.0,0.8,0,3999,27,5986,21,0.0,0.0,0.1,0.02,0.12,2.52,0.07,0.01,0.08,1.76,10.8,492,45,27.9,395,44,6.0,445,55,4.2,476,48,,,,33,
109,a,,,3.9,764,81,0,0,-1,1,3.3,104,17,2,0,1.0,445,40,0,14,0.0,438,39,0.0,0.5,0,473737,704,513881,5613,-0.5,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.93,21.4,471,39,0.1,514,21,0.0,512,19,2.1,500,39,,,,33,
110,a,100.0,100.0,6.5,44,20,0,0,5,-5,13.9,28,7,159,11,5.3,10,5,28,621,6.8,15,1,1.0,24.5,5,4738802,149085,3635587,17452,6.3,6.8,14.82,1.91,16.72,39.72,0.54,0.07,0.61,1.45,705.2,32,5,342.0,103,7,979.0,6,4,201.9,16,5,,,4.0,33,
338,a,100.0,100.0,4.1,631,162,0,0,1,-1,1.4,170,66,47,1,1.8,317,104,1,193,2.2,161,44,0.5,11.5,1,645675,1007,557659,2796,1.7,2.2,1.4,0.51,1.91,39.04,0.06,0.02,0.08,1.65,505.0,113,44,85.9,294,85,170.0,177,32,76.2,180,51,,,,33,
602,u,0.0,0.0,4.4,551,333,0,0,-1,1,0.0,560,211,1,0,1.0,474,216,0,5,0.0,600,213,0.0,0.2,0,9155,0,10277,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,528,243,0.1,516,250,0.0,649,254,0.3,533,246,,,,33,
634,a,100.0,100.0,4.9,281,180,0,0,-1,1,0.0,765,323,2,1,1.0,511,238,0,6,0.5,349,160,0.1,0.4,0,517,11,537,2,0.0,0.5,0.0,0.0,0.0,0.09,0.0,0.0,0.0,4.05,2.0,534,246,0.0,772,330,0.0,765,329,0.2,540,249,,,,33,
649,u,0.0,0.0,4.0,681,191,0,0,0,0,0.0,593,203,1,0,1.0,454,158,0,3,0.0,488,176,0.0,0.2,0,5922,0,6159,20,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.15,0.2,541,192,0.3,503,186,0.0,558,202,0.1,541,191,,,,33,
661,u,0.0,0.0,4.5,477,302,0,0,0,0,0.0,715,296,0,0,0.0,758,320,0,0,0.0,690,277,0.0,0.0,0,2806,0,2629,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,317,0.0,749,317,0.0,733,310,0.0,754,317,,,,33,
674,a,,,4.5,380,235,0,0,0,0,0.0,712,293,8,0,1.0,476,218,0,32,0.2,387,178,0.0,1.8,0,1936,19,1419,23,-0.3,0.2,0.12,0.04,0.16,1.89,0.1,0.03,0.13,1.52,27.8,455,211,15.8,428,224,10.0,419,218,5.4,465,221,,,,33,
705,a,,,4.0,730,234,0,0,0,0,0.0,623,213,0,0,0.0,657,246,0,0,0.0,532,214,0.0,0.0,0,3419,77,1922,64,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,246,0.0,635,245,0.0,599,237,0.0,650,246,,,,33,
752,a,,,0.8,792,13,0,0,0,0,1.0,551,13,71,10,0.0,560,8,0,0,7.5,8,5,9.4,88.8,0,29967,2613,28747,80,7.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,8,0.0,526,8,0.0,480,8,0.0,551,8,,,,33,
757,a,100.0,100.0,4.5,486,80,0,0,0,0,0.0,703,241,7,1,1.0,492,174,0,25,0.8,306,95,0.2,1.6,0,1247,92,793,34,0.3,0.8,0.0,0.14,0.14,1.88,0.0,0.1,0.1,1.38,30.0,451,164,26.4,403,144,8.0,429,156,6.5,454,158,,,,33,
759,a,,,4.0,694,60,0,0,0,0,0.0,736,78,0,0,0.0,628,71,0,0,0.0,499,60,0.0,0.0,0,660,23,310,17,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621,72,0.0,606,59,0.0,569,41,0.0,621,72,,,,33,
780,a,,,4.5,448,73,0,0,0,0,0.0,643,80,0,0,0.0,735,68,0,0,0.0,664,51,0.0,0.0,0,3332,175,1379,124,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,65,0.0,724,63,0.0,709,65,0.0,730,65,,,,33,
786,a,,,4.0,724,230,0,0,0,0,0.0,760,258,0,0,0.0,651,242,0,0,0.0,526,210,0.0,0.0,0,249,22,108,19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,242,0.0,629,241,0.0,593,233,0.0,644,242,,,,33,
113,a,100.0,100.0,5.1,191,116,0,0,-4,4,0.3,320,95,48,1,2.0,296,132,0,161,2.2,172,76,0.4,9.4,0,119433,187,157006,263,2.2,2.2,2.12,2.25,4.37,13.97,0.23,0.25,0.48,1.55,170.2,309,140,191.8,198,132,260.0,116,76,62.2,230,116,,,,33,
114,u,0.0,0.0,4.5,406,252,0,0,0,0,0.0,780,332,0,0,0.0,710,282,0,0,0.0,631,232,0.0,0.0,0,0,0,541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704,279,0.0,699,279,0.0,680,271,0.0,704,279,,,,33,
115,a,100.0,100.0,5.0,231,148,0,0,0,0,0.1,410,138,68,2,2.3,249,104,4,385,1.8,219,101,0.4,13.6,1,66319,190,60679,244,1.8,1.8,2.99,1.12,4.11,31.38,0.12,0.05,0.17,1.27,411.2,157,61,310.1,114,82,174.0,170,106,89.6,147,85,,,,33,
120,a,100.0,100.0,4.2,602,139,0,0,-3,3,2.4,130,48,41,0,1.8,318,105,0,197,0.8,298,90,0.2,9.8,0,758294,2027,1001507,1614,0.8,0.8,0.69,1.0,1.69,32.55,0.03,0.05,0.08,1.54,384.4,169,63,112.4,266,72,85.0,268,78,58.2,240,74,,4.0,,33,
122,a,100.0,100.0,4.9,259,31,0,0,-1,1,1.5,159,60,52,-1,2.0,293,94,6,253,0.2,401,134,0.0,10.6,1,491393,9232,394331,4012,0.2,0.2,0.65,2.16,2.81,33.56,0.03,0.1,0.13,1.48,412.2,153,58,494.2,64,12,122.0,230,62,102.9,120,28,2.0,2.0,,33,
125,u,0.0,0.0,6.5,41,20,0,0,0,0,0.0,649,262,0,0,0.0,795,344,0,0,0.0,790,344,0.0,0.0,0,0,0,8272,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796,344,0.0,796,344,0.0,796,344,0.0,796,344,,,,33,
126,a,100.0,100.0,4.9,277,178,0,0,-1,1,0.1,523,194,60,5,2.9,152,67,5,282,2.5,151,62,0.5,12.2,1,27099,293,27053,120,2.5,2.5,1.42,1.38,2.8,26.57,0.08,0.08,0.16,1.5,258.6,238,105,201.7,190,128,156.0,193,118,62.0,231,117,,,,33,
132,a,100.0,100.0,6.5,42,21,0,0,0,0,0.0,564,214,5,1,0.7,540,251,0,20,0.5,363,172,0.1,0.8,0,9173,1018,7183,200,0.5,0.5,0.07,0.3,0.37,2.06,0.06,0.27,0.33,1.85,24.0,460,214,55.2,341,193,8.0,432,223,8.8,433,207,,,,33,
134,i,0.0,0.0,5.0,192,117,0,0,0,0,0.0,584,227,5,0,1.7,344,158,0,24,0.0,734,308,0.0,1.0,0,4885,8,10913,7,0.0,0.0,0.16,0.15,0.31,1.98,0.09,0.08,0.17,1.05,28.6,452,209,66.3,327,188,12.0,414,217,10.7,425,203,,,,33,
135,a,100.0,100.0,4.9,279,179,0,0,-6,6,1.2,190,63,85,2,3.1,130,58,6,342,2.2,171,75,0.4,17.3,2,525514,1689,535458,4639,2.2,2.2,3.72,4.53,8.25,21.04,0.23,0.28,0.51,1.3,451.4,138,51,373.5,94,72,486.0,53,33,131.4,77,53,5.0,,,33,
136,a,100.0,100.0,6.4,50,26,0,0,-1,1,7.3,52,17,128,6,4.0,51,24,12,465,2.5,155,65,0.4,20.0,1,3047988,49130,2739792,10013,2.5,2.5,8.27,3.72,11.99,35.59,0.3,0.13,0.43,1.29,569.6,74,26,541.0,52,43,771.0,19,10,188.4,23,18,,,,33,
137,u,0.0,0.0,4.4,524,316,0,0,-1,1,0.4,282,84,4,0,1.0,470,212,0,17,0.0,582,199,0.0,0.9,0,173459,0,176542,277,0.0,0.0,0.0,0.53,0.53,0.26,0.0,5.3,5.3,2.6,15.8,483,224,36.0,379,206,2.0,467,235,5.4,464,220,,,,33,
138,u,0.0,0.0,4.5,468,77,0,0,0,0,0.2,375,58,0,0,0.0,750,70,0,0,0.0,681,55,0.0,0.0,0,31158,0,73945,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,68,0.0,741,67,0.0,725,68,0.0,746,68,,,,33,
139,u,0.0,0.0,4.0,664,180,0,0,0,0,0.1,545,190,0,0,0.0,605,206,0,0,0.0,472,166,0.0,0.0,0,2639,0,13760,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,207,0.0,583,205,0.0,543,193,0.0,599,207,,,,33,
140,u,0.0,0.0,4.4,535,318,0,0,-1,1,0.0,554,207,0,0,0.0,676,259,0,0,0.0,587,201,0.0,0.0,0,10268,0,12309,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669,255,0.0,663,256,0.0,640,246,0.0,669,255,,,,33,
141,u,0.0,0.0,4.9,267,170,0,0,-1,1,0.0,717,298,1,0,1.0,509,237,0,3,0.0,729,304,0.0,0.2,0,354,0,2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,543,250,0.8,492,242,0.0,762,327,0.1,543,250,,,,33,
146,a,100.0,100.0,4.6,358,14,0,0,1,-1,2.9,116,19,87,1,2.8,157,25,5,309,1.2,261,23,0.3,18.9,1,790959,5689,569213,5085,1.2,1.2,0.0,0.01,0.01,44.86,0.0,0.0,0.0,1.45,732.4,29,9,10.0,457,17,0.0,746,71,74.2,188,9,,,,33,
147,i,0.0,0.0,4.3,563,112,0,0,-2,2,0.1,486,167,26,0,2.4,225,71,0,121,0.0,554,225,0.0,6.0,0,14691,25,19964,259,0.0,0.0,0.02,0.21,0.23,9.16,0.0,0.03,0.03,1.34,155.8,326,122,41.2,362,120,31.0,359,118,22.7,374,127,,,,33,
148,a,100.0,100.0,5.5,106,29,0,0,0,0,6.8,58,10,108,5,4.2,36,12,18,408,4.0,68,8,0.7,19.6,1,4044305,52231,3800383,5024,4.0,4.0,8.05,1.22,9.27,31.11,0.41,0.06,0.47,1.59,469.0,129,15,249.7,152,18,583.0,42,17,130.3,79,17,,1.0,3.0,33,
149,a,100.0,100.0,4.7,333,216,0,0,-3,3,0.1,544,203,38,6,1.9,308,136,4,156,2.0,187,82,0.4,8.1,0,16689,125,21881,33,2.0,2.0,0.57,0.7,1.27,12.27,0.09,0.11,0.2,1.87,208.8,280,127,158.3,220,145,69.0,295,164,43.2,289,147,,,,33,
595,a,100.0,100.0,5.4,139,87,0,0,-1,1,0.0,621,247,23,0,1.4,402,193,0,76,1.0,292,135,0.2,4.3,0,2505,24,4934,26,1.0,1.0,0.36,0.6,0.96,8.05,0.07,0.11,0.18,1.48,86.8,391,182,160.4,218,143,110.0,245,136,35.3,315,159,,,,33,
600,a,100.0,100.0,5.0,229,146,0,0,0,0,0.0,597,233,53,1,1.8,332,153,0,279,1.5,238,113,0.3,10.6,0,6616,38,6563,48,1.5,1.5,2.25,2.24,4.49,23.42,0.12,0.12,0.24,1.29,266.2,235,103,433.6,75,57,222.0,142,92,92.1,141,83,3.0,,,33,
601,u,0.0,0.0,5.0,230,147,0,0,0,0,0.0,773,328,0,0,0.0,783,337,0,0,0.0,750,321,0.0,0.0,0,24,0,533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,337,0.0,783,337,0.0,777,336,0.0,784,337,,,,33,
615,a,100.0,100.0,3.9,760,79,0,0,-1,1,0.1,500,66,0,0,0.0,586,55,0,0,0.0,434,37,0.0,0.0,0,11979,151,10028,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,56,0.0,554,37,0.0,509,17,0.0,577,56,,,,33,
618,i,0.0,0.0,5.0,222,141,0,0,-5,5,0.3,302,91,95,0,3.4,99,48,1,288,0.0,745,318,0.0,19.0,1,360139,47,338493,948,0.0,0.0,4.57,1.67,6.24,27.9,0.25,0.09,0.34,1.52,355.4,184,76,281.8,131,92,404.0,70,45,103.0,119,72,,,,33,
758,a,,,4.5,467,296,0,0,0,0,0.0,766,324,0,0,0.0,749,315,0,0,0.0,680,271,0.0,0.0,0,524,14,309,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745,312,0.0,740,312,0.0,724,305,0.0,745,312,,,,33,
763,a,,,4.5,391,68,0,0,0,0,0.0,670,225,1,1,0.5,546,191,0,-2,0.2,388,131,0.0,0.2,0,1990,167,1056,55,0.2,0.2,0.0,0.0,0.0,0.44,0.0,0.0,0.0,2.08,7.0,502,180,0.6,496,182,0.0,669,259,0.7,524,183,,,,33,
795,a,,,4.5,481,304,0,0,0,0,0.0,796,342,0,0,0.0,760,322,0,0,0.0,692,279,0.0,0.0,0,39,15,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756,319,0.0,751,319,0.0,735,312,0.0,756,319,,,,33,
150,u,0.0,0.0,4.5,447,282,0,0,0,0,0.0,771,327,0,0,0.0,734,303,0,0,0.0,663,259,0.0,0.0,0,0,0,630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,300,0.0,723,300,0.0,708,293,0.0,729,300,,,,33,
151,u,0.0,0.0,4.5,437,275,0,0,0,0,0.1,465,166,0,0,0.0,727,297,0,0,0.0,655,252,0.0,0.0,0,5940,0,30564,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722,294,0.0,716,294,0.0,699,286,0.0,722,294,,,,33,
153,a,100.0,100.0,4.2,617,152,0,0,-3,3,0.1,487,168,7,0,1.4,390,128,0,35,0.0,548,222,0.0,1.7,0,12498,31,21831,33,0.0,0.0,0.0,0.08,0.08,5.34,0.0,0.02,0.02,1.45,66.0,409,145,12.6,437,156,0.0,612,241,7.9,441,151,,,,33,
154,a,,,3.9,762,80,0,0,-1,1,0.2,340,50,0,0,0.0,587,56,0,0,0.0,436,38,0.0,0.0,0,25578,100,26861,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,57,0.0,555,38,0.0,510,18,0.0,578,57,,,,33,
155,a,,,3.9,742,70,0,0,-1,1,0.4,291,44,0,0,0.0,576,46,0,0,0.0,422,28,0.0,0.0,0,33886,57,34882,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,47,0.0,544,28,0.0,498,8,0.0,567,47,,,,33,
157,a,,,4.9,272,174,0,0,-1,1,1.0,212,66,82,1,2.5,216,89,3,556,2.2,170,74,0.4,16.7,0,288613,666,284389,926,2.2,2.2,0.73,2.64,3.37,40.72,0.02,0.08,0.1,1.26,547.6,86,32,521.8,57,46,81.0,278,155,115.0,100,64,,,,33,
158,u,0.0,0.0,4.4,539,322,0,0,-1,1,0.1,468,168,0,0,0.0,678,261,0,0,0.0,590,204,0.0,0.0,0,23729,0,31033,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671,257,0.0,665,258,0.0,642,248,0.0,671,257,,,,33,
159,a,100.0,100.0,4.4,506,89,0,0,-1,1,0.8,230,89,81,2,3.7,74,12,8,328,3.5,89,21,0.8,18.4,4,261027,3800,211931,1273,3.5,3.5,1.93,0.62,2.55,24.11,0.1,0.03,0.13,1.27,443.6,142,54,120.2,256,67,216.0,145,20,78.3,173,50,,,,33,
161,u,0.0,0.0,4.7,335,218,0,0,-3,3,0.0,573,219,0,0,0.0,766,326,0,0,0.0,707,289,0.0,0.0,0,4843,0,8813,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765,325,0.0,760,324,0.0,748,320,0.0,765,325,,,,33,
162,a,100.0,100.0,4.4,530,104,0,0,-1,1,2.8,118,42,80,1,2.7,176,48,3,347,2.0,183,50,0.5,18.2,1,1092157,3518,903665,5385,2.0,2.0,1.34,1.28,2.62,38.82,0.04,0.04,0.08,1.29,578.4,66,25,209.8,179,37,148.0,199,41,93.8,135,35,,,,33,
163,a,100.0,100.0,5.4,127,13,0,0,4,-4,12.3,34,13,101,1,3.3,110,22,9,405,2.0,192,52,0.4,18.7,4,1915408,48613,1477903,17521,2.0,2.0,2.21,2.21,4.42,35.24,0.08,0.08,0.16,1.25,527.4,97,36,315.2,111,22,276.0,107,8,112.1,104,20,,,,33,
164,u,0.0,0.0,5.4,140,38,0,0,-1,1,0.1,536,71,0,0,0.0,790,83,0,0,0.0,773,78,0.0,0.0,0,4727,0,15340,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,83,0.0,791,83,0.0,788,83,0.0,791,83,,,,33,
165,u,0.0,0.0,4.9,280,58,0,0,-1,1,0.1,423,64,0,0,0.0,774,79,0,0,0.0,733,68,0.0,0.0,0,17623,0,23472,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774,78,0.0,771,77,0.0,764,78,0.0,774,78,,,,33,
166,a,100.0,100.0,5.5,113,70,0,0,-5,5,0.1,454,159,16,0,1.5,383,183,1,64,0.5,358,169,0.1,2.9,0,7976,49,27999,56,0.5,0.5,0.22,0.22,0.44,3.27,0.08,0.08,0.16,1.17,55.4,417,193,47.4,349,197,21.0,386,208,12.4,416,199,,,,33,
168,a,100.0,100.0,4.7,330,214,0,0,-3,3,3.7,96,30,113,5,3.6,81,38,9,593,5.0,32,12,1.1,24.0,2,1746276,10855,1553107,6529,5.0,5.0,5.48,5.91,11.39,33.36,0.2,0.21,0.41,1.2,661.0,45,10,1025.7,3,3,464.0,60,39,215.3,12,9,3.0,3.0,4.0,33,
169,u,0.0,0.0,5.9,83,54,0,0,-1,1,0.1,435,150,0,0,0.0,792,342,0,0,0.0,781,337,0.0,0.0,0,1567,0,72799,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793,342,0.0,793,342,0.0,792,341,0.0,793,342,,,,33,
170,u,0.0,0.0,4.0,685,195,0,0,0,0,0.0,625,214,0,0,0.0,622,217,0,0,0.0,491,179,0.0,0.0,0,0,0,7583,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,217,0.0,599,215,0.0,561,205,0.0,615,217,,,,33,
171,d,75.0,100.0,4.9,271,33,0,0,-1,1,1.5,163,62,56,1,2.0,295,95,2,271,3.8,80,19,0.8,11.4,0,364435,1365,548625,3648,2.8,3.8,1.44,1.81,3.25,26.66,0.07,0.09,0.16,1.32,318.6,204,75,367.4,96,18,145.0,206,45,83.2,165,47,,,,33,
172,a,100.0,100.0,4.8,304,38,0,0,-2,2,1.1,200,78,35,1,2.5,211,67,4,158,2.8,123,31,0.6,7.3,1,265879,4382,182206,2972,2.8,2.8,0.28,0.88,1.16,14.14,0.03,0.1,0.13,1.58,159.0,318,119,177.1,206,50,45.0,331,110,38.2,305,95,2.0,2.0,,33,
174,a,100.0,100.0,4.5,433,271,0,0,0,0,0.4,288,87,16,0,1.5,376,177,0,84,0.0,651,248,0.0,3.6,0,189413,35,264611,115,0.0,0.0,0.18,0.31,0.49,10.96,0.03,0.05,0.08,1.83,91.2,387,179,100.5,277,168,5.0,449,230,19.8,385,187,,,,33,
